"","id","rank","workers","company","url","state_l","state_s","city","metro","growth","revenue","industry","yrs_on_list"
"3506",24891,3506,30,"S.A. Trucking","sa-trucking","New Jersey","NJ","North Bergen","New York City",94,4076182,"Logistics & Transportation",1
"3507",23745,3507,20,"Vcorp Services","vcorp-services","New York","NY","Monsey","New York City",94,7717685,"Business Products & Services",2
"3508",3013,3508,644,"Teoco","teoco","Virginia","VA","Fairfax","Washington DC",94,122538000,"Telecommunications",8
"3509",25463,3509,25,"eTek IT Services","etek-it-services","Illinois","IL","Schaumburg","Chicago",94,3772264,"IT Services",1
"3510",25012,3510,12,"Advanced Office Products","advanced-office-products","Louisiana","LA","Lake Charles","Lake Charles LA",94,3198000,"Business Products & Services",1
"3511",3037,3511,34,"NTC Mazzuca Contracting","ntc-mazzuca-contracting","Maryland","MD","Annapolis Junction","Baltimore",94,37039801,"Real Estate",5
"3512",1927,3512,22,"Anatomy Supply Partners","anatomy-supply-partners","Georgia","GA","Atlanta","Atlanta",94,16465794,"Health",6
"3513",25067,3513,109,"E GEn Solutions","e-gen-solutions","Illinois","IL","Naperville","Chicago",94,10429005,"IT Services",1
"3514",18041,3514,40,"BLUE Microphones","blue-microphones","California","CA","Westlake Village","Los Angeles",94,25123000,"Consumer Products & Services",5
"3515",22321,3515,114,"CRI (Omaha NE)","cri-omaha-ne","Nebraska","NE","Omaha","Omaha-Council Bluffs NE-IA",94,22290996,"IT Services",3
"3516",17645,3516,35,"Gorilla Capital","gorilla-capital","Oregon","OR","Eugene","Roseburg OR",94,70547979,"Real Estate",5
"3517",1186,3517,96,"LaunchSquad","launchsquad","California","CA","San Francisco","San Francisco",94,11341307,"Advertising & Marketing",7
"3518",19455,3518,20,"M Force Staffing","m-force-staffing","Tennessee","TN","Knoxville","Knoxville TN",94,8260233,"Human Resources",4
"3519",23732,3519,121,"Blue Vase Marketing","blue-vase-marketing","Massachusetts","MA","Beverly","Boston",93,10891277,"Advertising & Marketing",2
"3520",20420,3520,237,"Medix","medix","Illinois","IL","Lombard","Chicago",93,87075653,"Human Resources",4
"3521",26156,3521,450,"East Coast Seafood","east-coast-seafood","Massachusetts","MA","Topsfield","Boston",93,275975262,"Food & Beverage",1
"3522",18986,3522,51,"EDTS","edts","Georgia","GA","Augusta","Augusta-Richmond GA-SC",93,7412606,"IT Services",5
"3523",20818,3523,77,"Netelligent","netelligent","Missouri","MO","Chesterfield","St. Louis MO-IL",93,36807000,"IT Services",4
"3524",875,3524,79,"Inter Technologies","inter-technologies","Indiana","IN","South Bend","South Bend-Mishawaka IN-MI",93,15456586,"Business Products & Services",8
"3525",2871,3525,36,"Earl & Brown","earl-brown","Oregon","OR","Beaverton","Portland OR",93,66268360,"Consumer Products & Services",5
"3526",21943,3526,43,"Emerald A/R Systems","emerald-ar-systems","Arizona","AZ","Phoenix","Phoenix",93,2860000,"Financial Services",3
"3527",20078,3527,19,"Team Drive-Away","team-drive-away","Kansas","KS","Shawnee","Kansas City MO-KS",93,17706661,"Logistics & Transportation",4
"3528",18104,3528,41,"YOR Health","yor-health","California","CA","Irvine","Los Angeles",93,30992129,"Health",5
"3529",24824,3529,21,"Akavit","akavit","Colorado","CO","Denver","Denver",93,2240000,"Advertising & Marketing",1
"3530",24308,3530,126,"Divisions Maintenance Group","divisions-maintenance-group","Kentucky","KY","Newport","Cincinnati",93,118438044,"Business Products & Services",2
"3531",23939,3531,89,"Nathan Sports","nathan-sports","Pennsylvania","PA","Sharon Hill","Philadelphia",93,23244000,"Consumer Products & Services",2
"3532",24275,3532,21,"Integrated Payroll Services","integrated-payroll-services","Missouri","MO","St. Louis","St. Louis MO-IL",93,3208402,"Financial Services",2
"3533",21580,3533,53,"American Global Logistics","american-global-logistics","Georgia","GA","Atlanta","Atlanta",93,200134000,"Logistics & Transportation",3
"3534",25216,3534,12,"SteelBridge Ventures Consulting","steelbridge-ventures-consulting","Pennsylvania","PA","Pittsburgh","Pittsburgh PA",93,2918023,"Financial Services",1
"3535",22144,3535,32,"All State Express","all-state-express","North Carolina","NC","Kernersville","Thomasville-Lexington NC",93,22074000,"Logistics & Transportation",4
"3536",24549,3536,850,"Morris Hardwick Schneider & LandCastle Title","morris-hardwick-schneider-landcastle-title","Georgia","GA","Atlanta","Atlanta",93,74781474,"Real Estate",2
"3537",17894,3537,95,"Newton Consulting","newton-consulting","Pennsylvania","PA","Claysville","Pittsburgh PA",93,22269815,"Business Products & Services",5
"3538",17652,3538,250,"Usablenet","usablenet","New York","NY","New York","New York City",93,52140320,"IT Services",5
"3539",8102,3539,365,"Plex","plex","Michigan","MI","Troy","Detroit",92,59973000,"IT Services",1
"3540",17554,3540,190,"FlexPrint","flexprint","Arizona","AZ","Mesa","Phoenix",92,38026000,"Business Products & Services",5
"3541",10890,3541,5529,"Heartland Dental","heartland-dental","Illinois","IL","Effingham","Charleston-Mattoon IL",92,672257631,"Business Products & Services",4
"3542",22210,3542,102,"Human Solutions","human-solutions","District of Columbia","DC","Washington","Washington DC",92,20971625,"Business Products & Services",3
"3543",24043,3543,14,"Technology Finance Partners","technology-finance-partners","California","CA","San Bruno","San Francisco",92,5440707,"Financial Services",2
"3544",25924,3544,12,"easyBackgrounds","easybackgrounds","New Hampshire","NH","Newfields","Boston",92,2030808,"Human Resources",1
"3545",24034,3545,21,"Williams Forrest","williams-forrest","Pennsylvania","PA","Lancaster","Lancaster PA",92,2906076,"IT Services",2
"3546",22751,3546,120,"Pillar Technology Group","pillar-technology-group","Michigan","MI","Brighton","Detroit",92,18581239,"IT Services",2
"3547",22638,3547,75,"GTM Plastics","gtm-plastics","Texas","TX","Garland","Dallas",92,15798880,"Manufacturing",3
"3548",25909,3548,53,"Cortech Engineering","cortech-engineering","California","CA","Yorba Linda","Los Angeles",92,19533751,"Energy",1
"3549",21906,3549,45,"Synergyst Research Group","synergyst-research-group","Texas","TX","San Antonio","San Antonio TX",92,4062946,"Health",4
"3550",689,3550,333,"ISNetworld","isnetworld","Texas","TX","Dallas","Dallas",92,88447803,"Business Products & Services",8
"3551",24916,3551,25,"Applied Marketing Science","applied-marketing-science","Massachusetts","MA","Waltham","Boston",92,6395785,"Business Products & Services",1
"3552",652,3552,33,"Smart Destinations","smart-destinations","Massachusetts","MA","Boston","Boston",92,40301598,"Travel & Hospitality",7
"3553",26548,3553,52,"Initech Global","initech-global","Michigan","MI","Grand Rapids","Grand Rapids-Wyoming MI",92,5290523,"IT Services",1
"3554",993,3554,31,"Fine Solutions","fine-solutions","Washington","WA","Lynnwood","Seattle",92,6850403,"IT Services",6
"3555",6184,3555,350,"Hunt Guillot & Associates","hunt-guillot-associates","Louisiana","LA","Ruston","Ruston LA",92,49651827,"Engineering",3
"3556",25345,3556,45,"Suburban Testing Labs","suburban-testing-labs","Pennsylvania","PA","Reading","Reading PA",92,3511749,"Environmental Services",1
"3557",24092,3557,38,"Thunder Tech","thunder-tech","Ohio","OH","Cleveland","Cleveland",92,3220974,"Advertising & Marketing",2
"3558",25225,3558,15,"Tradition Homes","tradition-homes","Virginia","VA","McLean","Washington DC",92,14496893,"Real Estate",1
"3559",23931,3559,35,"The Starr Conspiracy","the-starr-conspiracy","Texas","TX","Fort Worth","Dallas",92,4656510,"Advertising & Marketing",2
"3560",922,3560,234,"Sevatec","sevatec","Virginia","VA","Fairfax","Washington DC",92,38469250,"Government Services",5
"3561",26390,3561,5,"Barzilay Development","barzilay-development","Pennsylvania","PA","Philadelphia","Philadelphia",92,2042923,"Real Estate",1
"3562",17672,3562,72,"EASi","easi","California","CA","Pleasanton","San Francisco",92,11545276,"Financial Services",3
"3563",20696,3563,98,"Best Value Technology","best-value-technology","Virginia","VA","Haymarket","Washington DC",91,14498766,"Government Services",4
"3564",2211,3564,50,"Kelton","kelton","California","CA","Culver City","Los Angeles",91,19888984,"Advertising & Marketing",8
"3565",25123,3565,17,"Adesys","adesys","Wisconsin","WI","Fitchburg","Madison WI",91,2363659,"IT Services",1
"3566",24806,3566,100,"GBS Building Supply","gbs-building-supply","South Carolina","SC","Greenville","Greenville-Mauldin-Easley SC",91,40457004,"Construction",1
"3567",171,3567,2700,"GeBBS Healthcare Solutions","gebbs-healthcare-solutions","New Jersey","NJ","Englewood Cliffs","New York City",91,22758276,"Health",6
"3568",6630,3568,41,"TES Engineering","tes-engineering","Ohio","OH","Westlake","Cleveland",91,5607313,"Engineering",4
"3569",19704,3569,38,"NorthStar Solutions Group","northstar-solutions-group","Pennsylvania","PA","Reading","Reading PA",91,5771039,"Business Products & Services",4
"3570",20160,3570,600,"Best Doctors","best-doctors","Massachusetts","MA","Boston","Boston",91,179971017,"Health",4
"3571",25640,3571,158,"Select Security","select-security","Pennsylvania","PA","Lancaster","Lancaster PA",91,12437927,"Security",1
"3572",21858,3572,60,"PM Technologies (Atlanta)","pm-technologies-atlanta","Georgia","GA","Atlanta","Atlanta",91,9447028,"IT Services",2
"3573",20601,3573,7,"Small World Vacations","small-world-vacations","New Jersey","NJ","Township of Washington","New York City",91,7556251,"Travel & Hospitality",4
"3574",17398,3574,21,"CFN Services","cfn-services","Virginia","VA","Herndon","Washington DC",91,21153676,"Telecommunications",5
"3575",20476,3575,225,"Capacity","capacity","New Jersey","NJ","North Brunswick","New York City",91,23193485,"Logistics & Transportation",4
"3576",3519,3576,109,"Stoltenberg Consulting","stoltenberg-consulting","Pennsylvania","PA","Bethel Park","Pittsburgh PA",91,20036441,"IT Services",7
"3577",24495,3577,435,"CAN Capital","can-capital","New York","NY","New York","New York City",91,215503978,"Financial Services",2
"3578",2222,3578,300,"Evolution1","evolution1","North Dakota","ND","Fargo","Fargo ND-MN",91,76165264,"Health",7
"3579",25971,3579,299,"VSA Partners","vsa-partners","Illinois","IL","Chicago","Chicago",91,74013518,"Advertising & Marketing",1
"3580",744,3580,129,"Netvision Resources","netvision-resources","Virginia","VA","Chantilly","Washington DC",91,17369807,"IT Services",7
"3581",20634,3581,12,"Image Business Interiors","image-business-interiors","Virginia","VA","Virginia Beach","Virginia Beach-Norfolk-Newport News VA-NC",91,6179304,"Business Products & Services",4
"3582",24149,3582,250,"PowerPlan","powerplan","Georgia","GA","Atlanta","Atlanta",91,85818516,"Software",2
